year,songName,songURI,artistName,artistURI,albumName,albumURI,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,duration_ms,mode,key,time_signature,popularity
1980,I Pledge My Love,spotify:track:39NR6IvhKs7JXOucucP19u,Peaches & Herb,spotify:artist:6qI4LTzMRpTxRzMZPvv2C6,20th Century Masters: The Millennium Collection: Best Of Peaches & Herb,spotify:album:3BMbUx06KOc2zfDBrC4x4Z,0.685,0.516,0.313,0,0.0826,-14.288,0.0333,180.231,0.507,251813,1,5,3,0
1980,The Long Run - 2013 Remaster,spotify:track:2YOwVfcUTRjNpcLny4UC4r,Eagles,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,The Long Run (2013 Remaster),spotify:album:1sW1HxI9VppbiXqgFQHVCP,0.139,0.803,0.521,0.00899,0.081,-7.775,0.0276,99.46,0.969,221234,1,0,4,56
1980,Stand By Me - Single Version,spotify:track:3Fa7jdzVHdykpioJP1Qw7Z,Mickey Gilley,spotify:artist:5kFY4Bv5VRSBsM6CUYBoTC,Ten Years Of Hits,spotify:album:64O4gYFs64wZqznblUncYM,0.699,0.666,0.42,0.0511,0.142,-12.28,0.0255,90.794,0.34,214924,1,4,4,50
1980,Heartbreaker,spotify:track:7Crfr7SSFmcxNXi64fKEaB,Pat Benatar,spotify:artist:43mhFhQ4JAknA7Ik1bOZuV,Ultimate Collection,spotify:album:3Nrz0eEXlIM0Nbtak7PFcH,0.0628,0.463,0.802,1.94e-05,0.487,-2.184,0.078,156.205,0.733,207333,1,1,4,48
1980,Deja Vu,spotify:track:6e3z6ytfhTEUMRxdCYlgAV,Dionne Warwick,spotify:artist:2JSjCHK79gdaiPWdKiNUNp,Dionne,spotify:album:0860KSGW3D53I8U4MuN83E,0.576,0.572,0.335,0.000841,0.0615,-19.561,0.0404,145.552,0.625,307200,0,1,4,0
1980,Drivin' My Life Away,spotify:track:3PJ9yQv8IUmLx24KFvaVEI,Eddie Rabbitt,spotify:artist:0jgAONnsHxrwAlhkMUVS78,All Time Greatest Hits,spotify:album:6DLnBf2xooYa5UniuggpnD,0.0966,0.66,0.639,0.00104,0.0442,-12.749,0.0369,84.124,0.843,194667,1,9,4,55
1980,Take The Long Way Home - 2010 Remastered,spotify:track:0v0XYK0pLgsPiq5u4FKHaw,Supertramp,spotify:artist:3JsMj0DEzyWc0VDlHuy9Bx,Breakfast In America (Deluxe Edition),spotify:album:1zcm3UvHNHpseYOUfd0pna,0.22,0.414,0.7,0.000721,0.114,-8.838,0.0301,76.79,0.37,308853,1,5,4,64
1980,Sara - 2015 Remaster,spotify:track:0YuCATlVwxG5Mq8lN2Omro,Fleetwood Mac,spotify:artist:08GQAI4eElDnROBrJRGE0X,Tusk (Deluxe Edition),spotify:album:1d075yQcykHjerQ2BN0ABn,0.423,0.735,0.534,0.00267,0.204,-12.154,0.0295,127.01,0.551,275107,1,10,4,58
1980,Wait for Me,spotify:track:3wiM6jj066wDeNaCnxKsRk,Daryl Hall & John Oates,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,X-Static (Expanded Edition),spotify:album:624bn11sAySR7GN4SScDfs,0.161,0.59,0.731,3.07e-06,0.0744,-7.12,0.0303,175.268,0.918,247800,1,10,4,43
1980,JoJo,spotify:track:4mGDtUyNxu4ZDqwMAwHh1Q,Boz Scaggs,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,Hits!,spotify:album:5uniuttzg7zsjDvqmvvyDU,0.261,0.678,0.618,0.002,0.12,-7.304,0.0325,94.851,0.887,352067,0,5,4,40
1980,September Morn,spotify:track:4eDhCP6K5uDDHQ8qZrd0iX,Neil Diamond,spotify:artist:7mEIug7XUlQHikrFxjTWes,50th Anniversary Collection,spotify:album:5pcMAKVkaN8pVNRhc2dp8J,0.544,0.382,0.444,1.34e-06,0.253,-8.423,0.0326,128.126,0.24,233320,1,10,4,32
1980,Give Me the Night,spotify:track:62GYoGszQfROZswLee6W3O,George Benson,spotify:artist:4N8BwYTEC6XqykGvXXlmfv,The George Benson Collection,spotify:album:1IcNxT9zu74BfNhuHD9MBN,0.314,0.85,0.466,0.0234,0.129,-15.673,0.0555,109.936,0.86,222627,1,1,4,62
1980,Broken Hearted Me,spotify:track:07Cs882pDSCuggekDdmw4K,Anne Murray,spotify:artist:7d7q5Y1p2QWS4QRAhTQR5E,Anne Murray The Best Of...So Far - 20 Greatest Hits,spotify:album:7wKiJQImtpNT3kBy5QVPSX,0.262,0.432,0.446,2.93e-06,0.134,-8.493,0.0266,133.842,0.0876,238067,1,1,4,44
1980,You Decorated My Life,spotify:track:3Fejkexvwptt5wM7jqHj2a,Kenny Rogers,spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4,A Love Song Collection,spotify:album:0AtWFXOdX6hnMIXRfpYoyS,0.65,0.246,0.417,9.7e-06,0.0911,-9.088,0.0307,172.314,0.168,219613,1,7,4,2
1980,Tusk - 2015 Remaster,spotify:track:0iINibMKtoS8duvexsqnm5,Fleetwood Mac,spotify:artist:08GQAI4eElDnROBrJRGE0X,Tusk (Deluxe Edition),spotify:album:1d075yQcykHjerQ2BN0ABn,0.224,0.628,0.779,0.776,0.151,-11.841,0.0831,180.837,0.936,217573,1,0,4,59
1980,I Wanna Be Your Lover,spotify:track:4yrM5BVyJzy5Ed4GPO6e8j,Prince,spotify:artist:5a2EaR3hamoenG9rDuVn8j,Prince,spotify:album:6k7RVZ7bSL9ryReb8RLYRI,0.0399,0.812,0.507,0.0831,0.0671,-8.825,0.0452,114.832,0.729,347667,0,1,4,62
1980,In America,spotify:track:29j7cM4nqk8plXoSUPmbt6,The Charlie Daniels Band,spotify:artist:12d4iIvTOk7JkI6ecvc3ca,16 Biggest Hits,spotify:album:0a0a2Z9oZrxyDIbd8CSIYz,0.0178,0.595,0.891,5.51e-06,0.14,-8.33,0.0529,117.519,0.837,199360,1,5,4,34
1980,Breakdown Dead Ahead,spotify:track:5FvXMfGmOvqbkEYRtcKUzE,Boz Scaggs,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,My Time: A Boz Scaggs Anthology (1969-1997),spotify:album:3urpKmhg4HyYuEmODNdTdo,0.147,0.597,0.753,0.00103,0.327,-9.845,0.041,146.321,0.438,273867,1,7,4,38
1980,Ships,spotify:track:4vT4qrrHHuDJO9E0AT4sgv,Barry Manilow,spotify:artist:3alW3LYQS8K29z8C8NSLIX,The Essential Barry Manilow,spotify:album:2RIG6dV498CqdszzYfZYgA,0.569,0.281,0.326,0,0.125,-9.105,0.0307,127.817,0.0867,240813,1,8,4,20
1980,Refugee,spotify:track:4mcZYzoGwPRDdhWVlygiHf,Tom Petty and the Heartbreakers,spotify:artist:4tX2TplrkIP4v05BNC903e,Damn The Torpedoes (Deluxe Edition),spotify:album:708Whrc4abJEtqBINv9S2b,0.0273,0.579,0.705,0,0.0704,-4.911,0.0339,116.172,0.761,201693,0,6,4,64
1981,Bette Davis Eyes,spotify:track:0odIT9B9BvOCnXfS0e4lB5,Kim Carnes,spotify:artist:5PN2aHIvLEM98XIorsPMhE,Mistaken Identity,spotify:album:3iMwQk5yE0UDDKbLCdcxZA,0.0204,0.675,0.649,0,0.0959,-10.271,0.0319,116.624,0.596,228000,1,5,4,72
1981,"Endless Love - From ""The Endless Love"" Soundtrack",spotify:track:0FGxAEMIE5GhyFqFMHRWaO,Lionel Richie;Diana Ross,"spotify:artist:3gMaNLQm7D9MornNILzdSl,spotify:artist:3MdG05syQeRYPPcClLaUGl",The Definitive Collection,spotify:album:1W1b52vaEcE3wfWk4WQH6q,0.665,0.456,0.332,0.000248,0.138,-9.775,0.025,93.633,0.237,266267,1,10,4,63
1981,Lady - Remastered 2006,spotify:track:3liZoKeEr6fosBe4fiIOyF,Kenny Rogers,spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4,Number Ones,spotify:album:00CBhqdZu9aooYsvTkYWgT,0.633,0.455,0.267,4.65e-06,0.132,-13.156,0.0311,67.858,0.171,231267,0,3,4,2
1981,(Just Like) Starting Over,spotify:track:5y0YreEOnQiKFAnCrcFIXz,John Lennon,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,Double Fantasy Stripped Down,spotify:album:15q7N7Wo307mfjqR29NpjF,0.301,0.701,0.79,6.06e-05,0.179,-6.16,0.0725,99.104,0.421,236547,1,9,4,57
1981,Jessie's Girl,spotify:track:5RsUlxLto4NZbhJpqJbHfN,Rick Springfield,spotify:artist:6IFXsrXBpwbIqtOUOiAa3p,Working Class Dog,spotify:album:4KKFWTePKtgb6mOwFDqxYa,0.164,0.727,0.832,0,0.105,-5.851,0.05,131.703,0.822,194120,1,2,4,70
1981,Celebration,spotify:track:3K7Q9PHUWPTaknlbFPThn2,Kool & The Gang,spotify:artist:3VNITwohbvU5Wuy5PC6dsI,Celebrate!,spotify:album:2kc4mhFRsoIRVD0XEYnwhI,0.146,0.885,0.664,0.0506,0.0767,-11.806,0.0527,121.633,0.901,298867,1,1,4,65
1981,Kiss on My List,spotify:track:7cDzJyC95jtGO9zAeZsWOg,Daryl Hall & John Oates,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,Voices,spotify:album:4LniALl9S6YedTFdiZWOMS,0.434,0.815,0.741,0.111,0.0689,-9.478,0.031,121.221,0.965,264987,1,0,4,61
1981,I Love a Rainy Night - 2009 Remaster,spotify:track:07MQJTa5Vvnxfjm4yduuvW,Eddie Rabbitt,spotify:artist:0jgAONnsHxrwAlhkMUVS78,Number One Hits,spotify:album:6QkVGhAnrjHauwCSYuTuI8,0.0978,0.689,0.742,0,0.26,-7.325,0.0485,131.474,0.963,189320,1,0,4,27
1981,9 to 5,spotify:track:4w3tQBXhn5345eUXDGBWZG,Dolly Parton,spotify:artist:32vWCbZh0xZ4o9gkz4PsEU,9 To 5 And Odd Jobs,spotify:album:64Ky1tqKPfwxhJs6msphWd,0.416,0.554,0.783,1.54e-06,0.631,-5.852,0.0457,105.39,0.813,162467,1,6,4,76
1981,Keep on Loving You,spotify:track:4rcHWl68ai6KvpXlc8vbnE,REO Speedwagon,spotify:artist:55vs7NT1KxcFjbMC4y202E,Hi Infidelity (30th Anniversary Edition),spotify:album:0X4ZNTZw7SYgrp5rlBQC3N,0.0519,0.306,0.722,0,0.117,-5.963,0.034,174.732,0.41,200293,1,0,4,71
1981,"Believe It or Not (Theme from ""Greatest American Hero"")",spotify:track:375ntCG12wzCyfzclwYFwG,Joey Scarbury,spotify:artist:5V9pNqcN25JXuH88g7lq2o,America's Greatest Hero,spotify:album:5jB7KIzjiExzi01MF8NXCQ,0.249,0.521,0.743,0,0.096,-5.903,0.0338,117.129,0.451,195293,1,2,4,52
1981,Morning Train (Nine to Five) - Edit,spotify:track:1qvDt6W8oaTO9Q4pFNMFEm,Sheena Easton,spotify:artist:5dcOK4stT4JDkP6Dqhbz5s,Take My Time,spotify:album:7bNpYL4bvBMLRyafghBrCs,0.63,0.76,0.556,0,0.148,-8.872,0.0817,121.818,0.817,200827,0,5,4,51
1981,Being With You,spotify:track:5pzKDMWXDRDBgoTgFWlWE4,Smokey Robinson,spotify:artist:0h9smro0z3HqUbD94jotU8,20th Century Masters: The Millennium Collection: Best of Smokey Robinson,spotify:album:7FMpUKAd5MnSPOtqgK2jLG,0.816,0.626,0.371,3.96e-06,0.0733,-11.174,0.0276,108.752,0.666,248533,0,0,4,0
1981,Queen Of Hearts,spotify:track:6xBUWSz8INNHO6wFYuPtQl,Juice Newton,spotify:artist:4L1z1IcfK7lbqx8izGHaw5,Juice Newton's Greatest Hits,spotify:album:0fSvQOkU8rRgcsW6MerdVw,0.211,0.669,0.779,8.98e-05,0.132,-11.522,0.0533,169.478,0.975,206867,1,2,4,52
1981,Rapture,spotify:track:6F2vo4sxRNQ58VYe3pdiaL,Blondie,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,Greatest Hits: Blondie,spotify:album:25eZFwT2UvVK1kxC3wMoSW,0.113,0.724,0.704,0.00425,0.466,-8.258,0.0511,107.486,0.96,299373,0,11,4,52
1981,A Woman Needs Love (Just Like You Do),spotify:track:0DEwNI2DgasX1eprqCivJk,"Ray Parker, Jr.;Raydio","spotify:artist:0NyzfcGDZZ6GM25EBG9BYK,spotify:artist:1VQ7baxc9Okx2YuRnpKMMR",A Woman Needs Love (Expanded Edition),spotify:album:38993ejU6at3J4b0fxIien,0.479,0.744,0.376,3.86e-05,0.254,-14.937,0.0395,91.113,0.696,249053,0,6,4,46
1981,The Tide Is High - Edit,spotify:track:165NAtd2DRPKNQ6EVY0VG9,Blondie,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,Tide Is High,spotify:album:0zkNOW8F8hcsEwIhulD67b,0.0514,0.778,0.667,0.0312,0.092,-7.273,0.0258,96.954,0.964,233893,1,11,4,53
1981,Just the Two of Us (feat. Bill Withers),spotify:track:7Lk83uozmGWre1q8eyOOUP,"Grover Washington, Jr.;Bill Withers","spotify:artist:05YVYeV4HxYp5rrWalvuE1,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj",Love Songs,spotify:album:7rcAB5TsfvqT77pHd4edmc,0.576,0.803,0.488,0.0609,0.0763,-9.303,0.0803,95.771,0.624,237106,1,1,4,49
1981,Slow Hand,spotify:track:3fvDLsiTHPQNgzuMd3Mpb5,The Pointer Sisters,spotify:artist:2kreKea2n96dXjcyAU9j5N,Black & White (Expanded Edition),spotify:album:4ZjbAxpWpR9qhY7253jNrX,0.403,0.826,0.558,1.94e-05,0.0631,-7.766,0.0322,110.77,0.359,231960,1,6,4,53
1981,I Love You,spotify:track:3VyJPsb2ucaaVptLSDpJNH,Climax Blues Band,spotify:artist:4eeRviM714mXXeILmKHxh2,Flying the Flag,spotify:album:2hWUd06vhojleriwBZOt8z,0.608,0.559,0.446,0.000131,0.0902,-8.805,0.0349,131.792,0.239,245452,1,10,4,50
1981,Woman,spotify:track:0GGxVTb0UwDwdaKNjBdCn3,John Lennon,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,Double Fantasy Stripped Down,spotify:album:15q7N7Wo307mfjqR29NpjF,0.378,0.588,0.656,0.00227,0.042,-6.373,0.0224,79.701,0.746,212933,1,3,4,72
1981,Sukiyaki - Remastered,spotify:track:4FwOQZ6L39ZyHYwmPwlJZw,A Taste Of Honey,spotify:artist:1ii6e2pv8VIRwnTER71rMl,Twice As Sweet,spotify:album:1mcETo27dXibXub2zWh8LS,0.85,0.552,0.387,1.65e-05,0.113,-10.147,0.031,135.874,0.227,225067,1,3,4,27
1981,The Winner Takes It All,spotify:track:2HeTmGTjl870ucJ8mF7zl5,ABBA,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,Super Trouper,spotify:album:5PVuX09frPq7AMYkkdcDfR,0.548,0.457,0.785,0.000781,0.082,-6.783,0.0383,126.947,0.522,294733,1,6,4,60
1981,Stars On 45 - Original Single Version,spotify:track:3MJOiicdOtPcXg0uuvM1VL,Stars On 45,spotify:artist:4r8b3Hr0AMhzhAg75le0Gx,Stars On 45,spotify:album:4s9UaCKdJ2T0rsKwJJC3aE,0.19,0.734,0.784,3.75e-06,0.621,-5.84,0.0527,123.086,0.963,286667,1,7,4,44
1981,Angel Of The Morning,spotify:track:6NVB6W7G3svCKe5zB7kY8q,Juice Newton,spotify:artist:4L1z1IcfK7lbqx8izGHaw5,Juice Newton's Greatest Hits,spotify:album:0fSvQOkU8rRgcsW6MerdVw,0.433,0.456,0.233,6.42e-05,0.0538,-12.634,0.0255,75.174,0.424,254000,1,8,4,57
1981,"Love On The Rocks - From ""The Jazz Singer"" Soundtrack",spotify:track:6XNGIaXv2xljDcxQ99p65f,Neil Diamond,spotify:artist:7mEIug7XUlQHikrFxjTWes,The Jazz Singer (Original Songs From The Motion Picture),spotify:album:3NDwrDoBKwmBQYz4emr9P7,0.889,0.361,0.193,4.4e-05,0.0879,-17.126,0.0387,64.572,0.164,217893,0,9,4,49
1981,Every Woman in the World,spotify:track:3mI9Z256VhQI6VAHRxFqUf,Air Supply,spotify:artist:4xXCRXOfQKQ2gjWxNhNzYW,Ultimate Air Supply,spotify:album:5PXeBHFjvr8EykHfFxJMje,0.201,0.485,0.555,0,0.11,-6.928,0.0279,78.085,0.364,208000,1,9,4,48
1981,The One That You Love,spotify:track:3LlWpVyPuoC8DIEDOZ2G72,Air Supply,spotify:artist:4xXCRXOfQKQ2gjWxNhNzYW,Ultimate Air Supply,spotify:album:5PXeBHFjvr8EykHfFxJMje,0.589,0.424,0.421,0,0.339,-7.949,0.0277,109.048,0.188,253800,1,0,4,40
1981,Guilty (feat. Barry Gibb),spotify:track:60mGckXEG1EzR4VmjYLfEW,Barbra Streisand;Barry Gibb,"spotify:artist:7jmTilWYlKOuavFfmQAcu6,spotify:artist:7Hd38PVp634oGEb9pIDs5d",Guilty,spotify:album:5mMebbufullX8FIhpCxwCt,0.231,0.626,0.425,0,0.114,-15.656,0.0356,150.875,0.952,264333,1,0,4,68
1981,The Best Of Times,spotify:track:7GRUpcvSQM9HrnC2CjYPG4,Styx,spotify:artist:4salDzkGmfycRqNUbyBphh,Paradise Theatre,spotify:album:6PhLTeuN0G894bdSBTCwUF,0.13,0.341,0.324,1.11e-06,0.134,-11.864,0.025,78.662,0.321,257867,1,0,4,51
1981,Elvira,spotify:track:0mG66FLhO0iZ6XCAGdjpax,The Oak Ridge Boys,spotify:artist:3XnO697XIus1M0cMuxZjos,Fancy Free,spotify:album:5B089xYxcKyuZOE2B9jj1J,0.188,0.825,0.285,0.00131,0.0539,-17.491,0.0326,126.946,0.86,225627,1,8,4,59
1981,Take It On the Run,spotify:track:5gys5nzVQIYhgHIfiOJYva,REO Speedwagon,spotify:artist:55vs7NT1KxcFjbMC4y202E,Hi Infidelity (30th Anniversary Edition),spotify:album:0X4ZNTZw7SYgrp5rlBQC3N,0.0958,0.371,0.758,0,0.116,-5.679,0.036,77.81,0.452,239680,1,7,4,65
1981,(There's) No Gettin' Over Me,spotify:track:7BeBy2rzwJaRSiqgrMRo78,Ronnie Milsap,spotify:artist:6Sb8EHpZvyjSTT5KD9DjUZ,Ultimate Ronnie Milsap,spotify:album:6MtbZ0Hjoez0CqgfIQ6FfM,0.47,0.596,0.488,2.02e-05,0.09,-10.064,0.0317,200.825,0.821,198080,0,1,4,1
1981,Living Inside Myself,spotify:track:6IAh4MjV3GRkvIHrCbUFWY,Gino Vannelli,spotify:artist:6ltcwvni6HdZAJaWhmIvNR,Nightwalker,spotify:album:1NTgVOFOyvIqquGPkaS2mT,0.462,0.409,0.428,8.22e-05,0.0687,-13.195,0.0412,119.941,0.04,263227,1,11,4,47
1981,Woman in Love,spotify:track:1pTGc8pwyo6xtgXBKCBcFn,Barbra Streisand,spotify:artist:7jmTilWYlKOuavFfmQAcu6,Guilty,spotify:album:5mMebbufullX8FIhpCxwCt,0.248,0.469,0.278,0.000126,0.133,-16.311,0.028,169.735,0.331,231840,0,3,4,68
1981,Boy From New York City,spotify:track:789rrmLbXaEeyqMXmPTm7P,The Manhattan Transfer,spotify:artist:2dogRElUKV20C2khRHqjRc,Mecca For Moderns,spotify:album:3zOof1xMsxU8vWPmDSXWn1,0.291,0.708,0.504,0.000678,0.072,-12.752,0.0632,152.216,0.652,221000,1,9,4,0
1981,Urgent,spotify:track:08onVqQ8YicJ98Ycm1qoLf,Foreigner,spotify:artist:6IRouO5mvvfcyxtPDKMYFN,4 (Expanded),spotify:album:2Pw51hAGvWpTA3AYl2WVuu,0.342,0.855,0.803,0.00732,0.0841,-5.849,0.0316,114.867,0.962,271200,0,4,4,58
1981,Passion,spotify:track:0vZCwj0Mq5uS8GwSIYo6Y7,Rod Stewart,spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT,Foolish Behaviour,spotify:album:27JkLpdO8Mh29l6k3hpQNF,0.0212,0.692,0.525,0.0019,0.0944,-12.691,0.0373,103.679,0.0879,333200,1,9,4,38
1981,Lady (You Bring Me Up),spotify:track:7l3QyhptrvjiNS5dOcUQvr,Commodores,spotify:artist:6twIAGnYuIT1pncMAsXnEm,The Commodores: The Definitive Collection,spotify:album:4mDGyVthoID64WAcff0HxR,0.0772,0.88,0.702,0.000303,0.0742,-6.657,0.0336,120.844,0.833,290440,0,0,4,43
1981,Crying,spotify:track:3oL9W9aHlMfCyd1dEBh87L,Don McLean,spotify:artist:1gRNBaI4yn6wCCTvRhGWh8,The Best Of Don McLean,spotify:album:20Y9wHWIxNFvqplgHmqmUl,0.596,0.313,0.398,3.48e-05,0.0519,-10.889,0.0285,145.973,0.236,222693,0,5,4,40
1981,Hearts,spotify:track:150LOyOS0ISsZ9IcwPf6iT,Marty Balin,spotify:artist:1LPqJnojL09mceIxcFwXLx,Balin,spotify:album:1qIyjl3oGyc4zBvBFFTJUu,0.529,0.719,0.551,9.05e-06,0.139,-9.124,0.0324,123.444,0.829,258773,1,0,4,47
1981,It's My Turn,spotify:track:0Hb2lKzzpKK4VxwER1fF25,Diana Ross,spotify:artist:3MdG05syQeRYPPcClLaUGl,To Love Again,spotify:album:1182TSnWV67tcGQWFcdAwt,0.401,0.355,0.445,0,0.244,-10.221,0.028,76.093,0.357,236027,1,8,4,43
1981,You Make My Dreams,spotify:track:4o6BgsqLIBViaGVbx5rbRk,Daryl Hall & John Oates,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,Voices,spotify:album:4LniALl9S6YedTFdiZWOMS,0.234,0.751,0.501,0.112,0.0467,-12.151,0.0552,167.058,0.902,190627,1,5,4,78
1981,I Don't Need You - Remastered 2006,spotify:track:6yq2lwMOPYLznyOrJ8JxBc,Kenny Rogers,spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4,Number Ones,spotify:album:00CBhqdZu9aooYsvTkYWgT,0.603,0.474,0.282,8.78e-06,0.139,-13.653,0.0306,134.952,0.309,205822,1,1,4,0
1981,How 'Bout Us - Single Version,spotify:track:59S5BGYP3tzYd7dccspVdx,Champaign,spotify:artist:2gF5ozMajrL8gjPlA4Ej5x,How 'Bout Us (Expanded Edition),spotify:album:5d6lhx5YEaeJSH4wDsKXt1,0.519,0.589,0.488,4.75e-06,0.0512,-11.405,0.0352,72.723,0.611,199333,0,10,4,43
1981,Hit Me With Your Best Shot - 1999 Digital Remaster,spotify:track:7nrtHjt4Vk4Z5jMHOwaS8F,Pat Benatar,spotify:artist:43mhFhQ4JAknA7Ik1bOZuV,Synchronistic Wanderings,spotify:album:4CcLtOTSlV2389khMapisZ,0.109,0.715,0.702,7.73e-06,0.255,-6.055,0.0296,127.446,0.954,171293,1,4,4,10
1981,The Breakup Song,spotify:track:3gHyNUxOEZq4VltRl2xUW4,The Greg Kihn Band,spotify:artist:1Yyag4BRejtPxsKTrSkKDz,Rockihnroll,spotify:album:3kTUIz5PEmQzn5WA1NGRoF,0.0367,0.703,0.895,6.61e-05,0.307,-4.002,0.029,141.558,0.965,169693,0,9,4,54
1981,Time,spotify:track:48yJZwYYDZX5GKFND7wDfC,The Alan Parsons Project,spotify:artist:2m62cc253Xvd9qYQ8d2X3d,The Turn Of A Friendly Card (Expanded Edition),spotify:album:00jalpLLeWNB3mdvN4DipA,0.274,0.345,0.35,0.0686,0.143,-12.701,0.0268,143.09,0.108,314640,0,5,4,54
1981,Hungry Heart,spotify:track:1KsI8NEeAna8ZIdojI3FiT,Bruce Springsteen,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,The River,spotify:album:6YNIEeDWqC09YIWzhoSVLg,0.0857,0.641,0.894,0.009,0.157,-7.41,0.0273,109.823,0.972,199453,1,8,4,69
1981,Sweetheart,spotify:track:0D2UIFvpE0xb5wEgWrpps2,Franke & The Knockouts,spotify:artist:5l6cEOynnkfX7PS7zCMRU0,Franke & The Knockouts (Original Recording Remastered),spotify:album:5fQQ6TiiIyO7d6a07zYJ3t,0.0151,0.598,0.848,0.00545,0.0748,-6.934,0.042,144.562,0.714,251293,1,9,3,37
1981,Somebody's Knockin',spotify:track:4XZzz3KpYL7TSzRmSaIuiE,Terri Gibbs,spotify:artist:53I5L1MaOYGfbRM1uZ80xg,The Best Of Terri Gibbs,spotify:album:03cq73RJU7Kvqx6WOneh9t,0.277,0.701,0.511,2.81e-06,0.0877,-10.774,0.0294,94.987,0.722,181667,0,11,4,45
1981,More Than I Can Say - Remastered,spotify:track:17M1JFSr2eEvo5dQnCIQim,Leo Sayer,spotify:artist:04LIHk1SobiQwt2tlupoAV,The Show Must Go On: The Leo Sayer Anthology,spotify:album:5QVk6Q7MexmNGl5Uc1uAdV,0.213,0.726,0.506,3.32e-05,0.332,-12.77,0.0239,96.5,0.72,222133,1,10,4,52
1981,Together,spotify:track:0WFWuvVlwrKUBbng93Zacf,Tierra,spotify:artist:2tfiUsmHWz3xi3BSBpyz6A,Tierra Greatest Hits,spotify:album:4qUu9pSDOCBThEUXKQ9I5I,0.285,0.528,0.706,0,0.647,-5.97,0.0362,86.424,0.667,255203,1,3,4,0
1981,Too Much Time On My Hands,spotify:track:4hWUOIDHda9XOb1zDchftP,Styx,spotify:artist:4salDzkGmfycRqNUbyBphh,Paradise Theatre,spotify:album:6PhLTeuN0G894bdSBTCwUF,0.11,0.799,0.404,0,0.387,-13.597,0.0461,131.012,0.893,271267,0,11,4,56
1981,What Are We Doin' In Love,spotify:track:5sx9pWt1VYrB3Ho6soORtE,Kenny Rogers;Dottie West,"spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4,spotify:artist:2pvPkEAN9xSrDrIVUOxWMB",The Best Of Kenny Rogers: Through The Years,spotify:album:2o4ZbNsv2tjlYkAnbBKzrP,0.502,0.555,0.461,0,0.0918,-6.584,0.0267,130.421,0.293,179960,1,1,4,39
1981,Who's Crying Now,spotify:track:5IK2FtuC0qmHHam9sWFxUI,Journey,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Escape,spotify:album:43wpzak9OmQfrjyksuGwp0,0.0548,0.57,0.554,0,0.139,-9.732,0.0288,122.135,0.372,300147,0,9,4,59
1981,"De Do Do Do, De Da Da Da - Remastered 2003",spotify:track:1n7NZSDJsMum8SN08oG8Ya,The Police,spotify:artist:5NGO30tJxFlKixkPSgXcFE,Zenyatta Mondatta,spotify:album:3eirZt4jPKEgO8puKpv4ZR,0.0777,0.788,0.54,0.0419,0.287,-8.897,0.0512,147.836,0.835,247293,1,9,4,8
1981,This Little Girl,spotify:track:2Go3GgCcMjtZVdLUo2CI63,Gary U.S. Bonds,spotify:artist:1Qw8MHpjYxm9Xf0O1ZfPiX,The Best Of Gary U S Bonds,spotify:album:3VU9nca5z6cELuSXkHzApG,0.0635,0.505,0.898,0,0.28,-7.511,0.0452,145.465,0.859,222707,1,11,4,38
1981,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,spotify:track:0Adyxuv3X9l2CtMt0OeY5M,Stevie Nicks;Tom Petty and the Heartbreakers,"spotify:artist:7crPfGd2k81ekOoSqQKWWz,spotify:artist:4tX2TplrkIP4v05BNC903e",Bella Donna (Deluxe Edition),spotify:album:3S404OgKoVQSJ3xXrDVlp8,0.379,0.631,0.597,0.00273,0.146,-7.382,0.026,107.26,0.665,244440,0,4,4,47
1981,Giving It Up For Your Love,spotify:track:5E2EpolcGmcbYpsv0z6jAZ,Delbert McClinton,spotify:artist:3Ri72CuuQSCLLkDRJgniFU,Ultimate Collection,spotify:album:3HggoXNgo0tDbqnjimiLBf,0.289,0.76,0.765,7.95e-06,0.233,-9.319,0.0352,107.602,0.868,226933,1,0,4,29
1981,A Little in Love - 2001 Remaster,spotify:track:6l6hiVkntilDYCAWU954gV,Cliff Richard,spotify:artist:2nvKpWcP8etYTq4JrRiUiy,I'm No Hero,spotify:album:5qnCTen7cFDXAkuk4vdMCU,0.0127,0.669,0.589,0,0.108,-13.612,0.028,117.397,0.912,225040,1,7,4,23
